mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.06406315167744954,0.004996843586369579,3.1356844107309976,0.13362384655899257,ball_tree,manhattan,5,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.8290037111047673,0.944317532838378,0.8254784347329335,0.8662668951075576,0.0552088968117878,82,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.061742544174194336,0.0012483928440206844,3.3768951892852783,0.11649281836570627,ball_tree,manhattan,9,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.8763916642877534,0.9463163906339235,0.8891745215652671,0.9039596421092709,0.030401984210452433,37,0.9531629301727831,0.950456881781839,0.9563169164882227,0.9533122428142816,0.0023946777638044116
0.06745020548502605,0.007621594299313811,3.3688223361968994,0.12434819845930538,ball_tree,manhattan,9,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.8444190693691122,0.9463163906339235,0.844044558697515,0.87826004188083,0.04812334858645327,79,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06494506200154622,0.004805678691812933,3.7853023211161294,0.289013598839319,ball_tree,manhattan,15,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.8880959177847559,0.9463163906339235,0.9311625249928592,0.9218541785646297,0.02466418443530515,22,0.952306154505212,0.9488863506567675,0.9501784439685939,0.9504569830435244,0.0014099533331890619
0.06132324536641439,0.0008889021487637984,3.6637072563171387,0.046569596014865544,ball_tree,manhattan,15,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.8569797316585783,0.9463163906339235,0.8674664381605256,0.8902531886541024,0.03987317154215694,67,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06107489267985026,0.0019894904996917077,3.8171585400899253,0.10303942456299824,ball_tree,manhattan,21,uniform,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'uniform'}",0.9049386240365401,0.9474585950885208,0.9457297914881463,0.9327051208833048,0.01965075999277487,13,0.9494502356133085,0.9490291262135923,0.948893647394718,0.9491243364072064,0.00023698993930045887
0.060765981674194336,0.0008710378856653363,3.8185689449310303,0.062285225925437206,ball_tree,manhattan,21,distance,"{'algorithm': 'ball_tree', 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}",0.8615472452183842,0.9474585950885208,0.8774635818337618,0.8954882924043404,0.03731859865592857,60,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.05994764963785807,0.0014109571000336428,0.9052801926930746,0.06978754317651709,ball_tree,minkowski,1,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'uniform'}",0.8258635455324008,0.9266133637921188,0.8049128820337047,0.8524652579478393,0.05312368440116715,88,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.060461997985839844,0.0002664135332870597,0.9036018053690592,0.06374950291169135,ball_tree,minkowski,1,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'distance'}",0.8258635455324008,0.9266133637921188,0.8049128820337047,0.8524652579478393,0.05312368440116715,88,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.0593252976735433,0.00019520880204054297,0.9998456637064616,0.07593840123464288,ball_tree,minkowski,3,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.8818155866400228,0.9414620217018846,0.8791773778920309,0.9008185798591282,0.028759428133243108,46,0.9560188490646866,0.9571673329525985,0.9623126338329765,0.9584996052834205,0.002736682157893019
0.06034358342488607,0.0007849013461026076,1.0024710496266682,0.07322673515247771,ball_tree,minkowski,3,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.8544105052811876,0.9408909194745859,0.8491859468723222,0.8814962878355226,0.042052472798798306,73,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.06001583735148112,0.001595919691600904,1.0785290400187175,0.08866464763607865,ball_tree,minkowski,5,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.8963745361119041,0.9423186750428326,0.9065981148243359,0.9150961355415953,0.01969653744467092,29,0.9525917463944024,0.9501713306681896,0.9553176302640971,0.9526935691088964,0.0021022013512188675
0.06478508313496907,0.003151797503395686,1.0930269559224446,0.07457251609856226,ball_tree,minkowski,5,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.866400228375678,0.9428897772701313,0.8671808054841473,0.8921568627450981,0.03587500325014061,65,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.07125353813171387,0.0023442014115894597,1.1910202503204346,0.10178649993003984,ball_tree,minkowski,9,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'}",0.9243505566657151,0.9437464306110794,0.9214510139960012,0.9298496097468113,0.009897577459565805,16,0.9495930315579038,0.9501713306681896,0.9527480371163455,0.9508374664474797,0.0013714512206144465
0.06985966364542644,0.00539515619900471,1.2126243909200032,0.08192574955046433,ball_tree,minkowski,9,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.8721096203254354,0.9437464306110794,0.8717509283061983,0.8958690272225395,0.033854753299059515,52,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.0716993014017741,0.006322177434019316,1.326943318049113,0.11572911670714303,ball_tree,minkowski,15,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.9326291749928632,0.9434608794974301,0.9394458726078263,0.9385113268608414,0.0044714199178785335,7,0.9491646437241182,0.9498857795545402,0.9503211991434689,0.9497905408073758,0.0004769401945236875
0.07737445831298828,0.005448226534101037,1.3284098307291667,0.10476729630590116,ball_tree,minkowski,15,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.8863831001998287,0.9434608794974301,0.8803199085975436,0.9033885398819722,0.028443334005756722,44,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06848557790120442,0.005027815391609912,1.4172931512196858,0.12187510746854759,ball_tree,minkowski,21,uniform,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 21, 'weights': 'uniform'}",0.9474735940622324,0.9474585950885208,0.9451585261353899,0.9466971254521226,0.001087738256686058,1,0.9480222761673568,0.9491719017704169,0.9486081370449678,0.9486007716609138,0.00046936158304979584
0.07019750277201335,0.005412798080283753,1.4300609429677327,0.1060910621032746,ball_tree,minkowski,21,distance,"{'algorithm': 'ball_tree', 'metric': 'minkowski', 'n_neighbors': 21, 'weights': 'distance'}",0.8866685697973166,0.9474585950885208,0.8817480719794345,0.9052922139729678,0.02988372574369924,31,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06038602193196615,0.005832430139447747,0.4216467539469401,0.039269560494469974,kd_tree,euclidean,1,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.825578075934913,0.9260422615648201,0.8046272493573264,0.8520845231296402,0.05299084562738622,92,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.05325539906819662,0.0013255393220851445,0.4053347110748291,0.024712286006939664,kd_tree,euclidean,1,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.825578075934913,0.9260422615648201,0.8046272493573264,0.8520845231296402,0.05299084562738622,92,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.05293520291646322,0.0010587130197132748,0.4781633218129476,0.03286723953991391,kd_tree,euclidean,3,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.8821010562375107,0.9408909194745859,0.879463010568409,0.9008185798591282,0.028355882667607028,46,0.9560188490646866,0.9573101085094232,0.9624553890078515,0.9585947821939871,0.0027802939253308836
0.05524094899495443,0.001702019693358897,0.4752139250437419,0.025658214189178442,kd_tree,euclidean,3,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.8546959748786754,0.9403198172472873,0.8494715795487003,0.8814962878355226,0.04164916394060541,73,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.05382227897644043,0.0009277989289305569,0.5408811569213867,0.04077346532853185,kd_tree,euclidean,5,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.896660005709392,0.9423186750428326,0.9065981148243359,0.915191319246145,0.01960631829405783,25,0.9525917463944024,0.950028555111365,0.9551748750892219,0.9525983921983298,0.00210098158863182
0.05526280403137207,0.0011841217087674052,0.5575953324635824,0.03667399081055678,kd_tree,euclidean,5,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.8666856979731659,0.9428897772701313,0.8671808054841473,0.8922520464496478,0.0358068533462769,61,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.06196673711140951,0.005854762582712145,0.638336181640625,0.04997791177894649,kd_tree,euclidean,9,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.9234941478732515,0.9437464306110794,0.9214510139960012,0.929564058633162,0.010063079552337529,18,0.9495930315579038,0.950028555111365,0.9524625267665953,0.9506947044786213,0.00126262079891996
0.06446385383605957,0.006393134910068639,0.6482803821563721,0.027564086985004226,kd_tree,euclidean,9,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.8718241507279475,0.9437464306110794,0.8717509283061983,0.8957738435179897,0.033921754815886794,54,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.07622361183166504,0.008327841917141341,0.776934544245402,0.05686125171659635,kd_tree,euclidean,15,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'uniform'}",0.9323437053953754,0.9437464306110794,0.9394458726078263,0.9385113268608414,0.004702122017911499,7,0.9491646437241182,0.9497430039977156,0.9503211991434689,0.9497429489551009,0.0004721617743807853
0.06300624211629231,0.006010459098275042,0.770667552947998,0.06023112279914659,kd_tree,euclidean,15,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 15, 'weights': 'distance'}",0.8863831001998287,0.9437464306110794,0.8803199085975436,0.903483723586522,0.028577435796575828,40,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06644058227539062,0.003802568062247767,0.8219926357269287,0.06986329439659891,kd_tree,euclidean,21,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'uniform'}",0.9474735940622324,0.9474585950885208,0.9451585261353899,0.9466971254521226,0.001087738256686058,1,0.9480222761673568,0.9491719017704169,0.9486081370449678,0.9486007716609138,0.00046936158304979584
0.07025925318400066,0.0018930823766263101,0.8303294976552328,0.06134890143221134,kd_tree,euclidean,21,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'distance'}",0.8866685697973166,0.9474585950885208,0.8817480719794345,0.9052922139729678,0.02988372574369924,31,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.06945228576660156,0.009655728302225951,0.9440228144327799,0.09919150634317159,kd_tree,manhattan,1,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.7824721667142449,0.924328954882924,0.7123678948871751,0.8063963449457453,0.0881654788711295,105,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.05457615852355957,0.0007435474977440756,0.9091023604075114,0.08627961409979865,kd_tree,manhattan,1,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.7824721667142449,0.924328954882924,0.7123678948871751,0.8063963449457453,0.0881654788711295,105,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.05322019259134928,0.00047978690184140977,1.1375946203867595,0.08653845168538189,kd_tree,manhattan,3,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.8304310590922067,0.9403198172472873,0.8186232504998572,0.8631258328574148,0.05479683386586097,85,0.95887476795659,0.9585950885208452,0.9637401855817274,0.9604033473530542,0.0023622619343820614
0.05411982536315918,0.0010793346971957147,1.1343537171681721,0.0782864475548996,kd_tree,manhattan,3,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.8170139880102769,0.9403198172472873,0.781491002570694,0.8462783171521036,0.06806038202961759,100,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.05549923578898112,0.0030925498314956367,1.3301885922749836,0.09909206235275708,kd_tree,manhattan,5,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.8586925492435056,0.9446030839520274,0.8654670094258783,0.8895869027222539,0.03900049977958034,70,0.9574468085106383,0.9534551684751571,0.9588865096359743,0.9565961622072566,0.002297471951426849
0.057503859202067055,0.0057358257426769225,1.306525707244873,0.10668096045566605,kd_tree,manhattan,5,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.8290037111047673,0.944317532838378,0.8251928020565553,0.8661717114030079,0.05527933798749742,83,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.05539242426554362,0.0007119779007183339,1.688206434249878,0.14143868357279865,kd_tree,manhattan,9,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.8763916642877534,0.9463163906339235,0.8888888888888888,0.9038644584047211,0.030448536527433512,38,0.9531629301727831,0.9503141062250143,0.9561741613133476,0.9532170659037149,0.002392663706359915
0.05374725659688314,0.0015024775198982665,1.5448416074117024,0.09751193456567271,kd_tree,manhattan,9,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.8444190693691122,0.9463163906339235,0.8423307626392459,0.8776889396535313,0.04853442439623105,80,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.053845485051472984,0.0012957143566664667,1.7684472401936848,0.09373770245366322,kd_tree,manhattan,15,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'uniform'}",0.8880959177847559,0.9460308395202741,0.9311625249928592,0.92175899486008,0.024569967558006597,23,0.9527345423389976,0.9493146773272416,0.9498929336188436,0.950647384428361,0.0014946050074950952
0.05384373664855957,0.000795116274372899,1.7853043874104817,0.09924912688756728,kd_tree,manhattan,15,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}",0.8566942620610905,0.9460308395202741,0.8674664381605256,0.8900628212450029,0.039818959004973835,68,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.05512468020121256,0.002501060982125745,1.966386318206787,0.09508001329413701,kd_tree,manhattan,21,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'uniform'}",0.9049386240365401,0.9474585950885208,0.9457297914881463,0.9327051208833048,0.01965075999277487,13,0.9491646437241182,0.9488863506567675,0.948893647394718,0.9489815472585347,0.00012950301766907543
0.0552064577738444,0.001431080788776619,1.9840917587280273,0.09648172422135837,kd_tree,manhattan,21,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 21, 'weights': 'distance'}",0.86211818441336,0.9474585950885208,0.8774635818337618,0.89567865981344,0.03714603230060101,58,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.055772622426350914,0.0026300177003427652,0.40338770548502606,0.036021398637003155,kd_tree,minkowski,1,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'uniform'}",0.825578075934913,0.9260422615648201,0.8046272493573264,0.8520845231296402,0.05299084562738622,92,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.05302302042643229,0.0004050243675227174,0.4085489908854167,0.030722327171735373,kd_tree,minkowski,1,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'distance'}",0.825578075934913,0.9260422615648201,0.8046272493573264,0.8520845231296402,0.05299084562738622,92,0.9817221190918178,0.9761564820102798,0.9757316202712348,0.9778700737911108,0.0027293242904120997
0.05392082532246908,0.001500904692512311,0.4855365753173828,0.03829648055634481,kd_tree,minkowski,3,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.8821010562375107,0.9408909194745859,0.879463010568409,0.9008185798591282,0.028355882667607028,46,0.9560188490646866,0.9573101085094232,0.9624553890078515,0.9585947821939871,0.0027802939253308836
0.059157609939575195,0.006409818476507418,0.47486257553100586,0.02231916274569552,kd_tree,minkowski,3,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.8546959748786754,0.9403198172472873,0.8494715795487003,0.8814962878355226,0.04164916394060541,73,0.9824360988147937,0.9800114220445459,0.9847251962883654,0.9823909057159016,0.0019246555912793932
0.0546271006266276,0.0008000002778385981,0.5462419191996256,0.03661054301429656,kd_tree,minkowski,5,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.896660005709392,0.9423186750428326,0.9065981148243359,0.915191319246145,0.01960631829405783,25,0.9525917463944024,0.950028555111365,0.9551748750892219,0.9525983921983298,0.00210098158863182
0.060168822606404625,0.005147269647121286,0.5396655400594076,0.03146216490720423,kd_tree,minkowski,5,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.8666856979731659,0.9428897772701313,0.8671808054841473,0.8922520464496478,0.0358068533462769,61,0.9852920177066972,0.98043974871502,0.9847251962883654,0.9834856542366941,0.002166175887794552
0.05789033571879069,0.006236309923921658,0.6389009952545166,0.056678151929319846,kd_tree,minkowski,9,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'uniform'}",0.9234941478732515,0.9437464306110794,0.9214510139960012,0.929564058633162,0.010063079552337529,18,0.9495930315579038,0.950028555111365,0.9524625267665953,0.9506947044786213,0.00126262079891996
0.0658434232076009,0.007990341280627014,0.6484471162160238,0.029850990316974236,kd_tree,minkowski,9,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.8718241507279475,0.9437464306110794,0.8717509283061983,0.8957738435179897,0.033921754815886794,54,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.062895933787028,0.004934170832630318,0.7665503025054932,0.05112482138580658,kd_tree,minkowski,15,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'uniform'}",0.9323437053953754,0.9437464306110794,0.9394458726078263,0.9385113268608414,0.004702122017911499,7,0.9491646437241182,0.9497430039977156,0.9503211991434689,0.9497429489551009,0.0004721617743807853
0.06824644406636556,0.005969716058458841,0.7451793352762858,0.034557199914594716,kd_tree,minkowski,15,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'}",0.8863831001998287,0.9437464306110794,0.8803199085975436,0.903483723586522,0.028577435796575828,40,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
0.07045960426330566,0.005466452970224626,0.8237757682800293,0.06702171381019544,kd_tree,minkowski,21,uniform,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 21, 'weights': 'uniform'}",0.9474735940622324,0.9474585950885208,0.9451585261353899,0.9466971254521226,0.001087738256686058,1,0.9480222761673568,0.9491719017704169,0.9486081370449678,0.9486007716609138,0.00046936158304979584
0.06967624028523763,0.010130627085981316,0.8100637594858805,0.0490422656463527,kd_tree,minkowski,21,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 21, 'weights': 'distance'}",0.8866685697973166,0.9474585950885208,0.8817480719794345,0.9052922139729678,0.02988372574369924,31,0.9855776095958875,0.9818675042832667,0.9847251962883654,0.9840567700558399,0.0015866769423190394
