mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.24099516868591309,0.04340543966783354,0.0225677490234375,0.008457877476310391,gbtree,3,3,"{'booster': 'gbtree', 'max_depth': 3, 'n_estimators': 3}",0.8592634884384813,0.9474585950885208,0.8200514138817481,0.8755948981534362,0.05327719880837384,38,0.9494502356133085,0.9476013706453456,0.9516059957173447,0.9495525339919997,0.0016364808198352954
0.2518206437428792,0.023792868637891398,0.015804052352905273,0.0020939660580926063,gbtree,3,5,"{'booster': 'gbtree', 'max_depth': 3, 'n_estimators': 5}",0.8592634884384813,0.9474585950885208,0.8200514138817481,0.8755948981534362,0.05327719880837384,38,0.9494502356133085,0.9476013706453456,0.9516059957173447,0.9495525339919997,0.0016364808198352954
0.36632418632507324,0.01629445923560039,0.012029250462849935,0.0008383017920905811,gbtree,3,10,"{'booster': 'gbtree', 'max_depth': 3, 'n_estimators': 10}",0.8592634884384813,0.9474585950885208,0.8200514138817481,0.8755948981534362,0.05327719880837384,38,0.9494502356133085,0.9476013706453456,0.9516059957173447,0.9495525339919997,0.0016364808198352954
0.4751282533009847,0.0045328284612796265,0.01135873794555664,0.0018236292840663154,gbtree,3,15,"{'booster': 'gbtree', 'max_depth': 3, 'n_estimators': 15}",0.9471881244647445,0.9474585950885208,0.7609254498714653,0.885208452312964,0.08786260291354697,36,0.9475938883335713,0.9476013706453456,0.9533190578158458,0.9495047722649209,0.00269710890822542
0.6942395369211832,0.061286942451975406,0.018218119939168293,0.006603500161952008,gbtree,3,21,"{'booster': 'gbtree', 'max_depth': 3, 'n_estimators': 21}",0.9457607764773052,0.9474585950885208,0.731505284204513,0.8749286122215877,0.10139625853549981,44,0.9477366842781665,0.9476013706453456,0.953604568165596,0.9496475410297028,0.002798585983486894
0.219037135442098,0.01639449179870772,0.012141704559326172,0.0006939332378099849,gbtree,5,3,"{'booster': 'gbtree', 'max_depth': 5, 'n_estimators': 3}",0.44961461604339137,0.9474585950885208,0.6515281348186233,0.6828478964401294,0.2044608891929694,50,0.9543052977295445,0.9497430039977156,0.9580299785867238,0.9540260934379946,0.0033888988611869906
0.2723863919576009,0.004702610112630107,0.01180116335550944,0.0003729214805132992,gbtree,5,5,"{'booster': 'gbtree', 'max_depth': 5, 'n_estimators': 5}",0.44961461604339137,0.9474585950885208,0.6223936018280491,0.6731391585760518,0.20640011112729895,52,0.9543052977295445,0.9497430039977156,0.958315488936474,0.9541212635545779,0.0035021208754578586
0.5008393923441569,0.016601536482676954,0.012258529663085938,0.0006902644863987007,gbtree,5,10,"{'booster': 'gbtree', 'max_depth': 5, 'n_estimators': 10}",0.545246931201827,0.9474585950885208,0.5735504141673807,0.6887492861222159,0.1832996666300525,48,0.9543052977295445,0.9497430039977156,0.9607423269093505,0.9549302095455369,0.00451214377814131
0.6694608529408773,0.017985978661101944,0.013351202011108398,0.0033344082524416814,gbtree,5,15,"{'booster': 'gbtree', 'max_depth': 5, 'n_estimators': 15}",0.5592349414787325,0.9474585950885208,0.5718366181091117,0.6928421854178565,0.18011447769945588,46,0.9543052977295445,0.9497430039977156,0.9620271234832263,0.9553584750701621,0.005069962837909072
0.969680388768514,0.0630470480418119,0.013043721516927084,0.001203590975580089,gbtree,5,21,"{'booster': 'gbtree', 'max_depth': 5, 'n_estimators': 21}",0.5612332286611476,0.9474585950885208,0.5107112253641817,0.6731391585760518,0.19506662637612096,52,0.9543052977295445,0.9494574528840662,0.9621698786581013,0.955310876423904,0.00523830975589138
0.22538932164510092,0.008802487154030822,0.012646675109863281,0.002163266099093515,gbtree,7,3,"{'booster': 'gbtree', 'max_depth': 7, 'n_estimators': 3}",0.44961461604339137,0.9328954882924043,0.5381319622964867,0.6402055968018275,0.2100942001781977,76,0.9553048693417107,0.953026841804683,0.9617416131334761,0.9566911080932899,0.003690352578961652
0.35112865765889484,0.0038266717719516023,0.012973467508951822,0.0016459361638291117,gbtree,7,5,"{'booster': 'gbtree', 'max_depth': 7, 'n_estimators': 5}",0.44961461604339137,0.9408909194745859,0.5381319622964867,0.6428707405292214,0.21380809195969955,64,0.9553048693417107,0.953026841804683,0.9625981441827266,0.95697661844304,0.004082361742613588
0.6806058883666992,0.0538387488717566,0.011439959208170572,0.00031026935226791987,gbtree,7,10,"{'booster': 'gbtree', 'max_depth': 7, 'n_estimators': 10}",0.5144162146731374,0.9460308395202741,0.480719794344473,0.6470588235294118,0.21185224713122727,56,0.9544480936741396,0.952170188463735,0.9635974304068522,0.9567385708482424,0.004938297876154498
0.9153803189595541,0.017388012520224115,0.011197249094645182,0.00042943399289577483,gbtree,7,15,"{'booster': 'gbtree', 'max_depth': 7, 'n_estimators': 15}",0.5455324007993149,0.9474585950885208,0.42273636103970297,0.6385874738244812,0.22408442412174215,86,0.9544480936741396,0.9518846373500857,0.964739471805853,0.9570240676100261,0.005555083168298518
1.2241709232330322,0.03338202034148964,0.014580488204956055,0.0018525010779162875,gbtree,7,21,"{'booster': 'gbtree', 'max_depth': 7, 'n_estimators': 21}",0.5135598058806737,0.9474585950885208,0.47643530419880037,0.6458214353702646,0.21382748376570532,58,0.9544480936741396,0.9514563106796117,0.964739471805853,0.9568812920532014,0.005689225673166404
0.30293703079223633,0.010334923121255113,0.012287616729736328,0.0005485742962489919,gbtree,11,3,"{'booster': 'gbtree', 'max_depth': 11, 'n_estimators': 3}",0.44961461604339137,0.9428897772701313,0.5358469008854613,0.6427755568246716,0.21511300994419735,66,0.9574468085106383,0.9557395773843518,0.964739471805853,0.9593086192336143,0.0039029287529310044
0.440027395884196,0.009764735527677997,0.01213375727335612,0.0019474833236860396,gbtree,11,5,"{'booster': 'gbtree', 'max_depth': 11, 'n_estimators': 5}",0.44961461604339137,0.9474585950885208,0.5189945729791489,0.6386826575290311,0.22016710202296227,84,0.9574468085106383,0.9565962307252999,0.964739471805853,0.9595941703472638,0.003654811072823344
0.8516066869099935,0.009413300823036675,0.012836853663126627,0.0017365117583352009,gbtree,11,10,"{'booster': 'gbtree', 'max_depth': 11, 'n_estimators': 10}",0.5144162146731374,0.9477441462021702,0.4721508140531277,0.644774414620217,0.21492569983928284,60,0.9584463801228045,0.9571673329525985,0.9650249821556032,0.9602128984103354,0.003442489689600236
1.26854674021403,0.01608367059347864,0.012220303217569986,0.0014192158036125304,gbtree,11,15,"{'booster': 'gbtree', 'max_depth': 11, 'n_estimators': 15}",0.5195546674279189,0.9474585950885208,0.42273636103970297,0.6299257567104511,0.22798212431126014,102,0.9591603598457804,0.9581667618503712,0.9670235546038544,0.9614502254333352,0.003961759522934151
1.7658601601918538,0.02500244181012847,0.01393437385559082,0.001157749082093037,gbtree,11,21,"{'booster': 'gbtree', 'max_depth': 11, 'n_estimators': 21}",0.5555238367113903,0.9474585950885208,0.4155955441302485,0.6395393108699791,0.22510100779024908,78,0.9591603598457804,0.9581667618503712,0.9674518201284796,0.9615929806082105,0.0041626361549160695
0.30753374099731445,0.006895752683362753,0.011860529581705729,0.0009438794986930498,gbtree,13,3,"{'booster': 'gbtree', 'max_depth': 13, 'n_estimators': 3}",0.4413359977162432,0.9431753283837807,0.5278491859468724,0.6374452693698839,0.21904989465167757,90,0.9590175639011852,0.9565962307252999,0.9654532476802284,0.9603556807689045,0.003737611081847981
0.5319982369740804,0.00879342856029468,0.011711756388346354,0.0008334258814916239,gbtree,13,5,"{'booster': 'gbtree', 'max_depth': 13, 'n_estimators': 5}",0.44961461604339137,0.9480296973158195,0.5275635532704941,0.641728536074624,0.21891293568163606,70,0.9600171355133514,0.9568817818389491,0.9654532476802284,0.960784055010843,0.003541057356570125
0.9327885309855143,0.02414150304513032,0.013643026351928711,0.0009144596946046663,gbtree,13,10,"{'booster': 'gbtree', 'max_depth': 13, 'n_estimators': 10}",0.49814444761632887,0.9471730439748715,0.48043416166809483,0.6419189034837236,0.21596833296564621,68,0.9600171355133514,0.9570245573957739,0.9661670235546038,0.9610695721545763,0.0038058629358033377
1.416284402211507,0.012989953713888572,0.012916962305704752,0.001232979821718413,gbtree,13,15,"{'booster': 'gbtree', 'max_depth': 13, 'n_estimators': 15}",0.5098487011133315,0.9474585950885208,0.43444730077120824,0.6305920426422996,0.22616314424453005,100,0.961302299014708,0.9585950885208452,0.9670235546038544,0.9623069807131358,0.003513478723855313
1.9818867842356365,0.044387960589763985,0.015349864959716797,0.0017530140182266175,gbtree,13,21,"{'booster': 'gbtree', 'max_depth': 13, 'n_estimators': 21}",0.5443905224093634,0.9471730439748715,0.41131105398457585,0.6343042071197411,0.22780505946144514,98,0.9623018706268742,0.9598800685322673,0.9683083511777302,0.9634967634456238,0.0035430508251296155
0.3563677469889323,0.01975207179021141,0.011228799819946289,0.0010085002374080154,gbtree,17,3,"{'booster': 'gbtree', 'max_depth': 17, 'n_estimators': 3}",0.4413359977162432,0.9434608794974301,0.5284204512996287,0.6377308204835332,0.2190876188466875,88,0.9598743395687562,0.9567390062821245,0.9657387580299786,0.9607840346269532,0.0037300171317686446
0.5897959073384603,0.001801619268647,0.013531049092610678,0.001893572102269787,gbtree,17,5,"{'booster': 'gbtree', 'max_depth': 17, 'n_estimators': 5}",0.4413359977162432,0.9474585950885208,0.5275635532704941,0.6387778412335808,0.22109071069433708,80,0.959731543624161,0.9573101085094232,0.9658815132048537,0.960974388446146,0.0036079303441043232
1.1552785237630208,0.03766935377191771,0.013678868611653646,0.0018701825918573372,gbtree,17,10,"{'booster': 'gbtree', 'max_depth': 17, 'n_estimators': 10}",0.48472737653439907,0.9480296973158195,0.47900599828620394,0.6372549019607843,0.21976337822389858,92,0.9618734827930887,0.9585950885208452,0.9668807994289793,0.9624497902476378,0.003407085658342018
1.7364564736684163,0.053720691267732025,0.012289841969807943,0.0009772119268297533,gbtree,17,15,"{'booster': 'gbtree', 'max_depth': 17, 'n_estimators': 15}",0.5069940051384527,0.9474585950885208,0.4338760354184519,0.6294498381877023,0.22683876265490777,104,0.9633014422390405,0.960022844089092,0.9678800856531049,0.9637347906604123,0.003222308115781005
2.396477222442627,0.06855649125596251,0.01572704315185547,0.0007327538421365672,gbtree,17,21,"{'booster': 'gbtree', 'max_depth': 17, 'n_estimators': 21}",0.5398230088495575,0.9474585950885208,0.4241645244215938,0.6371597182562345,0.2244374682101769,94,0.9658717692417536,0.9623072529982867,0.9688793718772305,0.9656861313724235,0.002686265400593605
0.3796534538269043,0.013964767070680414,0.013631661732991537,0.003354587762196604,gbtree,19,3,"{'booster': 'gbtree', 'max_depth': 19, 'n_estimators': 3}",0.4413359977162432,0.9434608794974301,0.5367037989145959,0.6404911479154769,0.21774105091764706,74,0.9601599314579466,0.9567390062821245,0.9655960028551035,0.9608316468650582,0.003646916347139845
0.6284775733947754,0.04401183521482783,0.014013926188151041,0.0027716653732857604,gbtree,19,5,"{'booster': 'gbtree', 'max_depth': 19, 'n_estimators': 5}",0.4413359977162432,0.9474585950885208,0.5358469008854613,0.6415381686655245,0.2197325010089956,72,0.9605883192917322,0.9574528840662478,0.9655960028551035,0.9612124020710278,0.0033535757422899657
1.2274619738260906,0.03938873048399877,0.01213375727335612,0.00079743964794874,gbtree,19,10,"{'booster': 'gbtree', 'max_depth': 19, 'n_estimators': 10}",0.48472737653439907,0.9480296973158195,0.4981433876035418,0.6436322101656197,0.21531120108980223,62,0.9623018706268742,0.9583095374071959,0.9673090649536046,0.9626401576625582,0.0036818204377296773
1.9961265722910564,0.04209946006500669,0.013103723526000977,0.0014607011644576851,gbtree,19,15,"{'booster': 'gbtree', 'max_depth': 19, 'n_estimators': 15}",0.5078504139309163,0.9474585950885208,0.44930019994287346,0.6348753093470398,0.22231848733042842,96,0.9643010138512066,0.9610222729868646,0.9684511063526052,0.9645914643968921,0.003039754642905913
2.719829718271891,0.07450621378706475,0.013609011967976889,0.0004811747017209844,gbtree,19,21,"{'booster': 'gbtree', 'max_depth': 19, 'n_estimators': 21}",0.5392520696545818,0.9471730439748715,0.42987717794915736,0.6387778412335808,0.22259292785323512,80,0.9658717692417536,0.9627355796687607,0.9693076374018558,0.9659716621041233,0.002683960959694721
0.08203856150309245,0.010513581548797826,0.013292868932088217,0.0002858299928694604,gblinear,3,3,"{'booster': 'gblinear', 'max_depth': 3, 'n_estimators': 3}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.09741051991780598,0.00023894826013129232,0.012880643208821615,0.0006257728601266573,gblinear,3,5,"{'booster': 'gblinear', 'max_depth': 3, 'n_estimators': 5}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.14157605171203613,0.0033485126978965683,0.013229767481486002,0.0010492338079385473,gblinear,3,10,"{'booster': 'gblinear', 'max_depth': 3, 'n_estimators': 10}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.20854663848876953,0.018201901724205143,0.012724558512369791,0.0008233424779450149,gblinear,3,15,"{'booster': 'gblinear', 'max_depth': 3, 'n_estimators': 15}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.2933979034423828,0.008540887399971926,0.015833695729573567,0.0029098516913453744,gblinear,3,21,"{'booster': 'gblinear', 'max_depth': 3, 'n_estimators': 21}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.08884223302205403,0.01111978583885324,0.012823820114135742,0.0008028060426714021,gblinear,5,3,"{'booster': 'gblinear', 'max_depth': 5, 'n_estimators': 3}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.10146752993265788,0.003674149394417389,0.015713294347127277,0.0019247530791591352,gblinear,5,5,"{'booster': 'gblinear', 'max_depth': 5, 'n_estimators': 5}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.18114582697550455,0.016206331627248355,0.018065532048543293,0.003545810192560267,gblinear,5,10,"{'booster': 'gblinear', 'max_depth': 5, 'n_estimators': 10}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.2098538875579834,0.01006774911046257,0.015186786651611328,0.002033625759716923,gblinear,5,15,"{'booster': 'gblinear', 'max_depth': 5, 'n_estimators': 15}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.30754725138346356,0.04223769843014122,0.018669287363688152,0.0054996943963564115,gblinear,5,21,"{'booster': 'gblinear', 'max_depth': 5, 'n_estimators': 21}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.08631960550944011,0.003561750202063606,0.01661197344462077,0.0037772727562516563,gblinear,7,3,"{'booster': 'gblinear', 'max_depth': 7, 'n_estimators': 3}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.13416536649068198,0.016752597985863395,0.015011866887410482,0.0006283760460787484,gblinear,7,5,"{'booster': 'gblinear', 'max_depth': 7, 'n_estimators': 5}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.1773362159729004,0.009459087829621252,0.0170285701751709,0.0017560334337119476,gblinear,7,10,"{'booster': 'gblinear', 'max_depth': 7, 'n_estimators': 10}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.2492529551188151,0.008581721185329018,0.014737526575724283,0.003077550759178853,gblinear,7,15,"{'booster': 'gblinear', 'max_depth': 7, 'n_estimators': 15}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.22108983993530273,0.004868099024743125,0.011229594548543295,0.0015081515357092006,gblinear,7,21,"{'booster': 'gblinear', 'max_depth': 7, 'n_estimators': 21}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.06267952919006348,0.003804464219735744,0.01213852564493815,0.0009008557453592126,gblinear,11,3,"{'booster': 'gblinear', 'max_depth': 11, 'n_estimators': 3}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
