mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.09112183252970378,0.013292379961625368,0.01602315902709961,0.004949952684498807,gblinear,11,5,"{'booster': 'gblinear', 'max_depth': 11, 'n_estimators': 5}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.19415012995402017,0.01366574478628722,0.016762574513753254,0.004081203294698407,gblinear,11,10,"{'booster': 'gblinear', 'max_depth': 11, 'n_estimators': 10}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.21984442075093588,0.02717908924776259,0.018880526224772137,0.003992727422585321,gblinear,11,15,"{'booster': 'gblinear', 'max_depth': 11, 'n_estimators': 15}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.34003933270772296,0.015641392483238124,0.019014835357666016,0.001983360266999418,gblinear,11,21,"{'booster': 'gblinear', 'max_depth': 11, 'n_estimators': 21}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.09287937482198079,0.021954076748509875,0.016486644744873047,0.004086514383517413,gblinear,13,3,"{'booster': 'gblinear', 'max_depth': 13, 'n_estimators': 3}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.0956270694732666,0.010262531538486738,0.012447992960611979,0.0013205593425675375,gblinear,13,5,"{'booster': 'gblinear', 'max_depth': 13, 'n_estimators': 5}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.13253275553385416,0.0024307504455041047,0.010867436726888021,0.0004649786350284752,gblinear,13,10,"{'booster': 'gblinear', 'max_depth': 13, 'n_estimators': 10}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.1713834603627523,0.0021679230165776646,0.011100212732950846,0.00018263800347708241,gblinear,13,15,"{'booster': 'gblinear', 'max_depth': 13, 'n_estimators': 15}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.22999008496602377,0.006249623182843397,0.010860840479532877,0.0010054854512873226,gblinear,13,21,"{'booster': 'gblinear', 'max_depth': 13, 'n_estimators': 21}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.06215691566467285,0.004289954375868819,0.011366049448649088,0.00045029762729116183,gblinear,17,3,"{'booster': 'gblinear', 'max_depth': 17, 'n_estimators': 3}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.08849310874938965,0.007126933843220992,0.013284126917521158,0.0028383306125558403,gblinear,17,5,"{'booster': 'gblinear', 'max_depth': 17, 'n_estimators': 5}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.12800931930541992,0.0028323851047800893,0.011389970779418945,0.0009855469865676886,gblinear,17,10,"{'booster': 'gblinear', 'max_depth': 17, 'n_estimators': 10}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.16657209396362305,0.0033404764809007066,0.011029561360677084,0.000658090599855154,gblinear,17,15,"{'booster': 'gblinear', 'max_depth': 17, 'n_estimators': 15}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.22650710741678873,0.008279750713077261,0.010898828506469727,0.000635180147893749,gblinear,17,21,"{'booster': 'gblinear', 'max_depth': 17, 'n_estimators': 21}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.07096306482950847,0.0033879497721855437,0.011066198348999023,0.001163325940843334,gblinear,19,3,"{'booster': 'gblinear', 'max_depth': 19, 'n_estimators': 3}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.08682060241699219,0.006718250883071671,0.011375904083251953,0.0013732450420137143,gblinear,19,5,"{'booster': 'gblinear', 'max_depth': 19, 'n_estimators': 5}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.12812956174214682,0.006558234492048028,0.01275944709777832,0.0027414761418459565,gblinear,19,10,"{'booster': 'gblinear', 'max_depth': 19, 'n_estimators': 10}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.1859870751698812,0.01608223668468078,0.010928153991699219,0.000478401756380067,gblinear,19,15,"{'booster': 'gblinear', 'max_depth': 19, 'n_estimators': 15}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.2945137023925781,0.04130907085009417,0.015419483184814453,0.002722968150691854,gblinear,19,21,"{'booster': 'gblinear', 'max_depth': 19, 'n_estimators': 21}",0.9474735940622324,0.9474585950885208,0.9477292202227935,0.9475537787930707,0.00012418034027876713,1,0.9475938883335713,0.9476013706453456,0.9474660956459672,0.9475537848749612,6.208084464934625e-05
0.15992172559102377,0.015043966500315139,0.018459161122639973,0.006341768552812508,dart,3,3,"{'booster': 'dart', 'max_depth': 3, 'n_estimators': 3}",0.8592634884384813,0.9474585950885208,0.8200514138817481,0.8755948981534362,0.05327719880837384,38,0.9494502356133085,0.9476013706453456,0.9516059957173447,0.9495525339919997,0.0016364808198352954
0.25093642870585126,0.04347521227802484,0.012040376663208008,0.0012790682959572812,dart,3,5,"{'booster': 'dart', 'max_depth': 3, 'n_estimators': 5}",0.8592634884384813,0.9474585950885208,0.8200514138817481,0.8755948981534362,0.05327719880837384,38,0.9494502356133085,0.9476013706453456,0.9516059957173447,0.9495525339919997,0.0016364808198352954
0.3161674340565999,0.005500161166190544,0.010426680246988932,0.000339675574312772,dart,3,10,"{'booster': 'dart', 'max_depth': 3, 'n_estimators': 10}",0.8592634884384813,0.9474585950885208,0.8200514138817481,0.8755948981534362,0.05327719880837384,38,0.9494502356133085,0.9476013706453456,0.9516059957173447,0.9495525339919997,0.0016364808198352954
0.4414474169413249,0.008909737340328376,0.011087179183959961,0.0005906677108027362,dart,3,15,"{'booster': 'dart', 'max_depth': 3, 'n_estimators': 15}",0.9471881244647445,0.9474585950885208,0.7609254498714653,0.885208452312964,0.08786260291354697,36,0.9475938883335713,0.9476013706453456,0.9533190578158458,0.9495047722649209,0.00269710890822542
0.6097200711568197,0.011081759985096133,0.011450608571370443,0.00033330487209243416,dart,3,21,"{'booster': 'dart', 'max_depth': 3, 'n_estimators': 21}",0.9457607764773052,0.9474585950885208,0.731505284204513,0.8749286122215877,0.10139625853549981,44,0.9477366842781665,0.9476013706453456,0.953604568165596,0.9496475410297028,0.002798585983486894
0.1762723128000895,0.003564123989832886,0.011797348658243815,0.0012928065268707934,dart,5,3,"{'booster': 'dart', 'max_depth': 5, 'n_estimators': 3}",0.44961461604339137,0.9474585950885208,0.6515281348186233,0.6828478964401294,0.2044608891929694,50,0.9543052977295445,0.9497430039977156,0.9580299785867238,0.9540260934379946,0.0033888988611869906
0.25577441851298016,0.020489386446396394,0.014031489690144857,0.003887786055146472,dart,5,5,"{'booster': 'dart', 'max_depth': 5, 'n_estimators': 5}",0.44961461604339137,0.9474585950885208,0.6223936018280491,0.6731391585760518,0.20640011112729895,52,0.9543052977295445,0.9497430039977156,0.958315488936474,0.9541212635545779,0.0035021208754578586
0.45499738057454425,0.014037680497684002,0.011044025421142578,0.0002862584826858853,dart,5,10,"{'booster': 'dart', 'max_depth': 5, 'n_estimators': 10}",0.545246931201827,0.9474585950885208,0.5735504141673807,0.6887492861222159,0.1832996666300525,48,0.9543052977295445,0.9497430039977156,0.9607423269093505,0.9549302095455369,0.00451214377814131
0.6514604091644287,0.0191735136034488,0.011671702067057291,0.0008437221393734893,dart,5,15,"{'booster': 'dart', 'max_depth': 5, 'n_estimators': 15}",0.5592349414787325,0.9474585950885208,0.5718366181091117,0.6928421854178565,0.18011447769945588,46,0.9543052977295445,0.9497430039977156,0.9620271234832263,0.9553584750701621,0.005069962837909072
0.9202870527903239,0.022167063780505494,0.012646039326985678,0.000812671549454325,dart,5,21,"{'booster': 'dart', 'max_depth': 5, 'n_estimators': 21}",0.5612332286611476,0.9474585950885208,0.5107112253641817,0.6731391585760518,0.19506662637612096,52,0.9543052977295445,0.9494574528840662,0.9621698786581013,0.955310876423904,0.00523830975589138
0.20226645469665527,0.0077715915471953554,0.010864178339640299,0.00015166574392973804,dart,7,3,"{'booster': 'dart', 'max_depth': 7, 'n_estimators': 3}",0.44961461604339137,0.9328954882924043,0.5381319622964867,0.6402055968018275,0.2100942001781977,76,0.9553048693417107,0.953026841804683,0.9617416131334761,0.9566911080932899,0.003690352578961652
0.3111165364583333,0.016483195084103397,0.011469523111979166,0.001048291858295418,dart,7,5,"{'booster': 'dart', 'max_depth': 7, 'n_estimators': 5}",0.44961461604339137,0.9408909194745859,0.5381319622964867,0.6428707405292214,0.21380809195969955,64,0.9553048693417107,0.953026841804683,0.9625981441827266,0.95697661844304,0.004082361742613588
0.663780132929484,0.04650942248233838,0.013834476470947266,0.0008567526440881366,dart,7,10,"{'booster': 'dart', 'max_depth': 7, 'n_estimators': 10}",0.5144162146731374,0.9460308395202741,0.480719794344473,0.6470588235294118,0.21185224713122727,56,0.9544480936741396,0.952170188463735,0.9635974304068522,0.9567385708482424,0.004938297876154498
0.9532669385274252,0.07003953039091308,0.011929035186767578,0.0011968724913913016,dart,7,15,"{'booster': 'dart', 'max_depth': 7, 'n_estimators': 15}",0.5455324007993149,0.9474585950885208,0.42273636103970297,0.6385874738244812,0.22408442412174215,86,0.9544480936741396,0.9518846373500857,0.964739471805853,0.9570240676100261,0.005555083168298518
1.2147633234659831,0.0057403724706180225,0.011930545171101889,3.1912682810774375e-05,dart,7,21,"{'booster': 'dart', 'max_depth': 7, 'n_estimators': 21}",0.5135598058806737,0.9474585950885208,0.47643530419880037,0.6458214353702646,0.21382748376570532,58,0.9544480936741396,0.9514563106796117,0.964739471805853,0.9568812920532014,0.005689225673166404
0.27118921279907227,0.008902929381282168,0.010090827941894531,0.00023023985609750233,dart,11,3,"{'booster': 'dart', 'max_depth': 11, 'n_estimators': 3}",0.44961461604339137,0.9428897772701313,0.5358469008854613,0.6427755568246716,0.21511300994419735,66,0.9574468085106383,0.9557395773843518,0.964739471805853,0.9593086192336143,0.0039029287529310044
0.4080025355021159,0.005004179081935923,0.010621070861816406,0.00023223103737731455,dart,11,5,"{'booster': 'dart', 'max_depth': 11, 'n_estimators': 5}",0.44961461604339137,0.9474585950885208,0.5189945729791489,0.6386826575290311,0.22016710202296227,84,0.9574468085106383,0.9565962307252999,0.964739471805853,0.9595941703472638,0.003654811072823344
0.814595619837443,0.011350153311379896,0.011551141738891602,0.0007630749671509934,dart,11,10,"{'booster': 'dart', 'max_depth': 11, 'n_estimators': 10}",0.5144162146731374,0.9477441462021702,0.4721508140531277,0.644774414620217,0.21492569983928284,60,0.9584463801228045,0.9571673329525985,0.9650249821556032,0.9602128984103354,0.003442489689600236
1.1809524695078533,0.02429980078934209,0.010966936747233072,0.00020610633072079955,dart,11,15,"{'booster': 'dart', 'max_depth': 11, 'n_estimators': 15}",0.5195546674279189,0.9474585950885208,0.42273636103970297,0.6299257567104511,0.22798212431126014,102,0.9591603598457804,0.9581667618503712,0.9670235546038544,0.9614502254333352,0.003961759522934151
1.7613842487335205,0.009458171243923069,0.012865543365478516,0.0012202470798020409,dart,11,21,"{'booster': 'dart', 'max_depth': 11, 'n_estimators': 21}",0.5555238367113903,0.9474585950885208,0.4155955441302485,0.6395393108699791,0.22510100779024908,78,0.9591603598457804,0.9581667618503712,0.9674518201284796,0.9615929806082105,0.0041626361549160695
0.2989439169565837,0.010474076986951051,0.012860377629597982,0.0017393676450522253,dart,13,3,"{'booster': 'dart', 'max_depth': 13, 'n_estimators': 3}",0.4413359977162432,0.9431753283837807,0.5278491859468724,0.6374452693698839,0.21904989465167757,90,0.9590175639011852,0.9565962307252999,0.9654532476802284,0.9603556807689045,0.003737611081847981
0.4916962782541911,0.02034853293678781,0.01122268040974935,0.001197108530902767,dart,13,5,"{'booster': 'dart', 'max_depth': 13, 'n_estimators': 5}",0.44961461604339137,0.9480296973158195,0.5275635532704941,0.641728536074624,0.21891293568163606,70,0.9600171355133514,0.9568817818389491,0.9654532476802284,0.960784055010843,0.003541057356570125
0.9829622109731039,0.03355358937148173,0.011959393819173178,0.0008928099835722722,dart,13,10,"{'booster': 'dart', 'max_depth': 13, 'n_estimators': 10}",0.49814444761632887,0.9471730439748715,0.48043416166809483,0.6419189034837236,0.21596833296564621,68,0.9600171355133514,0.9570245573957739,0.9661670235546038,0.9610695721545763,0.0038058629358033377
1.5093101660410564,0.008383743476149593,0.014882723490397135,0.00033395288095781076,dart,13,15,"{'booster': 'dart', 'max_depth': 13, 'n_estimators': 15}",0.5098487011133315,0.9474585950885208,0.43444730077120824,0.6305920426422996,0.22616314424453005,100,0.961302299014708,0.9585950885208452,0.9670235546038544,0.9623069807131358,0.003513478723855313
2.1310113271077475,0.02075424970908645,0.014914592107137045,0.0009821141917252447,dart,13,21,"{'booster': 'dart', 'max_depth': 13, 'n_estimators': 21}",0.5443905224093634,0.9471730439748715,0.41131105398457585,0.6343042071197411,0.22780505946144514,98,0.9623018706268742,0.9598800685322673,0.9683083511777302,0.9634967634456238,0.0035430508251296155
0.3815164566040039,0.00919826831811255,0.01247874895731608,0.0008974906604969037,dart,17,3,"{'booster': 'dart', 'max_depth': 17, 'n_estimators': 3}",0.4413359977162432,0.9434608794974301,0.5284204512996287,0.6377308204835332,0.2190876188466875,88,0.9598743395687562,0.9567390062821245,0.9657387580299786,0.9607840346269532,0.0037300171317686446
0.6046178340911865,0.006096037229518644,0.014258225758870443,0.003425123411380311,dart,17,5,"{'booster': 'dart', 'max_depth': 17, 'n_estimators': 5}",0.4413359977162432,0.9474585950885208,0.5275635532704941,0.6387778412335808,0.22109071069433708,80,0.959731543624161,0.9573101085094232,0.9658815132048537,0.960974388446146,0.0036079303441043232
1.214808464050293,0.02879320472552071,0.012886603673299154,0.0002513512597158131,dart,17,10,"{'booster': 'dart', 'max_depth': 17, 'n_estimators': 10}",0.48472737653439907,0.9480296973158195,0.47900599828620394,0.6372549019607843,0.21976337822389858,92,0.9618734827930887,0.9585950885208452,0.9668807994289793,0.9624497902476378,0.003407085658342018
1.829574982325236,0.0296613640600944,0.015114148457845053,0.0007653029492844065,dart,17,15,"{'booster': 'dart', 'max_depth': 17, 'n_estimators': 15}",0.5069940051384527,0.9474585950885208,0.4338760354184519,0.6294498381877023,0.22683876265490777,104,0.9633014422390405,0.960022844089092,0.9678800856531049,0.9637347906604123,0.003222308115781005
2.5909594694773355,0.03215485522992796,0.015878756841023762,0.0024832726997017565,dart,17,21,"{'booster': 'dart', 'max_depth': 17, 'n_estimators': 21}",0.5398230088495575,0.9474585950885208,0.4241645244215938,0.6371597182562345,0.2244374682101769,94,0.9658717692417536,0.9623072529982867,0.9688793718772305,0.9656861313724235,0.002686265400593605
0.3926105499267578,0.005283921919503738,0.012764294942220053,0.0010265993637851908,dart,19,3,"{'booster': 'dart', 'max_depth': 19, 'n_estimators': 3}",0.4413359977162432,0.9434608794974301,0.5367037989145959,0.6404911479154769,0.21774105091764706,74,0.9601599314579466,0.9567390062821245,0.9655960028551035,0.9608316468650582,0.003646916347139845
0.6546808083852133,0.017005565419581353,0.013347625732421875,0.0011832970046944348,dart,19,5,"{'booster': 'dart', 'max_depth': 19, 'n_estimators': 5}",0.4413359977162432,0.9474585950885208,0.5358469008854613,0.6415381686655245,0.2197325010089956,72,0.9605883192917322,0.9574528840662478,0.9655960028551035,0.9612124020710278,0.0033535757422899657
1.267939805984497,0.013378518043796292,0.011995236078898111,0.0005322760975748704,dart,19,10,"{'booster': 'dart', 'max_depth': 19, 'n_estimators': 10}",0.48472737653439907,0.9480296973158195,0.4981433876035418,0.6436322101656197,0.21531120108980223,62,0.9623018706268742,0.9583095374071959,0.9673090649536046,0.9626401576625582,0.0036818204377296773
1.919052521387736,0.03219835010685841,0.01330860455830892,0.0013553452152601693,dart,19,15,"{'booster': 'dart', 'max_depth': 19, 'n_estimators': 15}",0.5078504139309163,0.9474585950885208,0.44930019994287346,0.6348753093470398,0.22231848733042842,96,0.9643010138512066,0.9610222729868646,0.9684511063526052,0.9645914643968921,0.003039754642905913
2.801220973332723,0.07845222259111824,0.01539937655131022,0.0010982113311817088,dart,19,21,"{'booster': 'dart', 'max_depth': 19, 'n_estimators': 21}",0.5392520696545818,0.9471730439748715,0.42987717794915736,0.6387778412335808,0.22259292785323512,80,0.9658717692417536,0.9627355796687607,0.9693076374018558,0.9659716621041233,0.002683960959694721
